bag_id,episode_id,animal_id,fold_id,bcs_raw,label5,label3,frame_key,rgb_path,depth_npy_path,is_good_angle_frame,bad_reasons,n_angles,frame_angle_median,frame_angle_mean,frame_angle_std,frame_r2_min_median,frame_r2_min_min,frame_r2_mean_median,frame_n_low_r2,anatomical_phase,rotate_deg,axis_tilt_abs,trunk_len_ratio,centerline_std_ratio,centerline_range_ratio,top_width_ratio,bottom_width_ratio,top_gap_ratio,bottom_gap_ratio,pointed_top,pointed_bottom
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,1875,dataset\2\Cow_11\f_1875_rgb.jpg,dataset\2\Cow_11\f_1875_depth.npy,1,,3,173.3636016845703,173.2600860595703,0.17674262821674347,0.969191983774276,0.938832909310193,0.974417727466626,0,entry_or_trunk_with_rump,3.2373737546402737,0.14009248810238262,0.25892857142857145,0.010239618830382824,0.031736474484205246,0.39077089906104256,0.6939031501439379,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,2010,dataset\2\Cow_11\f_2010_rgb.jpg,dataset\2\Cow_11\f_2010_depth.npy,1,,9,163.0397186279297,163.8728485107422,1.4214890003204346,0.9637843041381462,0.9526444427162918,0.9749525601454947,0,head_neck_trunk,-7.147111197870274,0.9485829380471955,0.6195121951219512,0.01454912405461073,0.04603996500372887,0.10882677811473918,0.7890343870950727,0.3898809523809524,0.0,1.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,2025,dataset\2\Cow_11\f_2025_rgb.jpg,dataset\2\Cow_11\f_2025_depth.npy,1,,6,170.45132446289062,171.05430603027344,1.684813141822815,0.9134545655978259,0.5763923378116034,0.9506144038420836,2,head_neck_trunk,-5.553348544981773,0.2041297796258732,0.3797909407665505,0.01432916708290577,0.05504844710230827,0.18246576069896778,0.842175474831891,0.14583333333333334,0.0,1.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,2040,dataset\2\Cow_11\f_2040_rgb.jpg,dataset\2\Cow_11\f_2040_depth.npy,1,,7,171.86459350585938,171.99183654785156,0.7212860584259033,0.9391705901229687,0.7891675743287607,0.958211033371264,1,head_neck_trunk,-5.640597924914118,0.3020936050147469,0.3869047619047619,0.013760840520262718,0.048678409308195114,0.3465401951029858,0.8211982430659553,0.0,0.0,1.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,2100,dataset\2\Cow_11\f_2100_rgb.jpg,dataset\2\Cow_11\f_2100_depth.npy,1,,3,171.92823791503906,171.6388397216797,0.6498340368270874,0.9651004786866947,0.9301762940286015,0.9758406771802213,0,entry_or_trunk_with_rump,-7.141434802980186,0.34840084550192785,0.26785714285714285,0.006174823734909296,0.022575702518224716,0.38561921717382264,0.5590679140467574,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,2160,dataset\2\Cow_11\f_2160_rgb.jpg,dataset\2\Cow_11\f_2160_depth.npy,1,,3,171.0865020751953,171.1208953857422,0.14308443665504456,0.9585850841123811,0.9584925793533564,0.9740843081265571,0,entry_or_trunk_with_rump,-6.820210326777271,0.3876144711424274,0.28869047619047616,0.01024971529841423,0.029417172074317932,0.4088629437225979,0.7460336514269779,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,2235,dataset\2\Cow_11\f_2235_rgb.jpg,dataset\2\Cow_11\f_2235_depth.npy,1,,3,172.24761962890625,172.2597198486328,0.3856683671474457,0.9616333858480439,0.9556407192981862,0.9730043307339502,0,entry_or_trunk_with_rump,-2.0116783002979304,0.11993214082055204,0.23809523809523808,0.008763374760746956,0.036197833716869354,0.4016173819924221,0.7079038463424797,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,2280,dataset\2\Cow_11\f_2280_rgb.jpg,dataset\2\Cow_11\f_2280_depth.npy,1,,6,172.17678833007812,172.369384765625,0.8340543508529663,0.9688431295828501,0.9344407771994396,0.9739975052891735,0,entry_or_trunk_with_rump,-0.6291918235745015,0.052113754142482094,0.25297619047619047,0.00824980903416872,0.03158056363463402,0.41569835595220517,0.6962991096539247,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,2520,dataset\2\Cow_11\f_2520_rgb.jpg,dataset\2\Cow_11\f_2520_depth.npy,1,,3,172.41314697265625,172.86468505859375,0.6768108010292053,0.9005174974292199,0.7914766990634439,0.9385178179201522,1,entry_or_trunk_with_rump,5.23116682881458,0.22789553728691203,0.25892857142857145,0.011095290072262287,0.04105141758918762,0.3897958795215439,0.6667295107475122,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,2625,dataset\2\Cow_11\f_2625_rgb.jpg,dataset\2\Cow_11\f_2625_depth.npy,1,,3,172.9736785888672,172.99070739746094,0.03931541368365288,0.9735105121852101,0.9707807354621174,0.981222819954914,0,entry_or_trunk_with_rump,4.342171781382518,0.15905582612029434,0.24702380952380953,0.014738334342837334,0.04349097982048988,0.36930898472792695,0.6413162951790584,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,2805,dataset\2\Cow_11\f_2805_rgb.jpg,dataset\2\Cow_11\f_2805_depth.npy,1,,3,172.97142028808594,172.99261474609375,0.067328080534935,0.8997601982089666,0.7798912852116568,0.948846206677157,1,entry_or_trunk_with_rump,3.455927912571781,0.1366223626113907,0.27976190476190477,0.013052473776042461,0.03513813018798828,0.399167210842645,0.6989266412942001,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,2880,dataset\2\Cow_11\f_2880_rgb.jpg,dataset\2\Cow_11\f_2880_depth.npy,1,,3,173.3636016845703,173.2600860595703,0.17674262821674347,0.969191983774276,0.938832909310193,0.974417727466626,0,entry_or_trunk_with_rump,3.2373737546402737,0.14009248810238262,0.25892857142857145,0.010239618830382824,0.031736474484205246,0.39077089906104256,0.6939031501439379,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,2895,dataset\2\Cow_11\f_2895_rgb.jpg,dataset\2\Cow_11\f_2895_depth.npy,1,,3,173.2474365234375,172.6358642578125,0.9292094707489014,0.9659499123767123,0.9596640482709436,0.9771772278989834,0,entry_or_trunk_with_rump,3.4938843138246654,0.14237064264513322,0.28273809523809523,0.015618661418557167,0.05155685916543007,0.40046367560102164,0.6866824348255022,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,2970,dataset\2\Cow_11\f_2970_rgb.jpg,dataset\2\Cow_11\f_2970_depth.npy,1,,3,173.33570861816406,173.1632537841797,0.3078262507915497,0.9689636975711416,0.9311970037678408,0.979951474293272,0,entry_or_trunk_with_rump,3.501835996300727,0.15176309451457826,0.23809523809523808,0.01069263368844986,0.03492949157953262,0.3872154422273916,0.6639507490464543,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,3015,dataset\2\Cow_11\f_3015_rgb.jpg,dataset\2\Cow_11\f_3015_depth.npy,1,,9,163.0397186279297,163.8728485107422,1.4214890003204346,0.9637843041381462,0.9526444427162918,0.9749525601454947,0,head_neck_trunk,-7.147111197870274,0.9485829380471955,0.6195121951219512,0.01454912405461073,0.04603996500372887,0.10882677811473918,0.7890343870950727,0.3898809523809524,0.0,1.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,3030,dataset\2\Cow_11\f_3030_rgb.jpg,dataset\2\Cow_11\f_3030_depth.npy,1,,7,172.2440185546875,172.8201904296875,1.2272335290908813,0.8113655596553507,0.3749843091635786,0.8833004140543995,3,head_neck_trunk,-5.14028423523898,0.07806306986407208,0.38127090301003347,0.018328668549656868,0.07199177145957947,0.17571754120546823,0.8267306289526167,0.11011904761904762,0.0,1.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,3045,dataset\2\Cow_11\f_3045_rgb.jpg,dataset\2\Cow_11\f_3045_depth.npy,1,,7,171.86459350585938,171.99183654785156,0.7212860584259033,0.9391705901229687,0.7891675743287607,0.958211033371264,1,head_neck_trunk,-5.640597924914118,0.3020936050147469,0.3869047619047619,0.013760840520262718,0.048678409308195114,0.3465401951029858,0.8211982430659553,0.0,0.0,1.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,3165,dataset\2\Cow_11\f_3165_rgb.jpg,dataset\2\Cow_11\f_3165_depth.npy,1,,3,171.0865020751953,171.1208953857422,0.14308443665504456,0.9585850841123811,0.9584925793533564,0.9740843081265571,0,entry_or_trunk_with_rump,-6.820210326777271,0.3876144711424274,0.28869047619047616,0.01024971529841423,0.029417172074317932,0.4088629437225979,0.7460336514269779,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,3285,dataset\2\Cow_11\f_3285_rgb.jpg,dataset\2\Cow_11\f_3285_depth.npy,1,,3,171.75390625,172.3397979736328,0.8862730264663696,0.9441519332931656,0.9437067041312732,0.9603339120477773,0,entry_or_trunk_with_rump,-0.8774135851260212,0.01625990988736703,0.23809523809523808,0.003813265124335885,0.015664117410779,0.4006763539070783,0.6758052436657963,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,3525,dataset\2\Cow_11\f_3525_rgb.jpg,dataset\2\Cow_11\f_3525_depth.npy,1,,3,172.11178588867188,172.3989715576172,0.7439060211181641,0.9444344830926902,0.9194745678639448,0.9679923063754182,0,entry_or_trunk_with_rump,5.195556878753479,0.2291412007141247,0.24404761904761904,0.016246845945715904,0.0478970967233181,0.3953082463548118,0.6637424436270684,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,3600,dataset\2\Cow_11\f_3600_rgb.jpg,dataset\2\Cow_11\f_3600_depth.npy,1,,4,173.8970947265625,173.94308471679688,0.3755744397640228,0.9368631648894417,0.8917048921381282,0.9598170749624795,0,entry_or_trunk_with_rump,4.519096075111037,0.20899147366505133,0.24107142857142858,0.0130135677754879,0.03441089019179344,0.37178567159072595,0.6429838303594801,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,3690,dataset\2\Cow_11\f_3690_rgb.jpg,dataset\2\Cow_11\f_3690_depth.npy,1,,3,172.82733154296875,172.7319793701172,0.28085604310035706,0.9547163761249327,0.9252780578023153,0.9688194627972236,0,entry_or_trunk_with_rump,4.2114351702364985,0.1925702624811123,0.27976190476190477,0.012892317958176136,0.04516980051994324,0.38269527348407684,0.6915162133703598,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,3780,dataset\2\Cow_11\f_3780_rgb.jpg,dataset\2\Cow_11\f_3780_depth.npy,1,,3,174.0369415283203,173.85484313964844,0.37630248069763184,0.9566433503596732,0.9505748858207617,0.9604007602429019,0,entry_or_trunk_with_rump,3.3159528138879892,0.11594152276417447,0.27976190476190477,0.024341469630599022,0.07301471382379532,0.39620182068219145,0.6930706487739222,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,4020,dataset\2\Cow_11\f_4020_rgb.jpg,dataset\2\Cow_11\f_4020_depth.npy,1,,9,167.13232421875,166.99851989746094,1.6794986724853516,0.9545478303841543,0.910481916456306,0.9687860345052717,0,head_neck_trunk,-6.459525444874899,0.6638916590517567,0.6261261261261262,0.013110139407217503,0.039875272661447525,0.14829200033883508,0.8131296836487998,0.3392857142857143,0.0,1.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,4035,dataset\2\Cow_11\f_4035_rgb.jpg,dataset\2\Cow_11\f_4035_depth.npy,1,,6,172.98138427734375,172.8474578857422,0.7023497819900513,0.8940755557932072,0.5784257618059615,0.9231031739555812,2,head_neck_trunk,-5.010262181794786,0.10245468387310552,0.370253164556962,0.009620269760489464,0.03319413959980011,0.1978292411248756,0.8326403940171766,0.05952380952380952,0.0,1.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,4110,dataset\2\Cow_11\f_4110_rgb.jpg,dataset\2\Cow_11\f_4110_depth.npy,1,,3,172.14120483398438,172.22068786621094,0.7021040320396423,0.9352694918612713,0.8864425818821557,0.9435227157309718,0,entry_or_trunk_with_rump,-7.093477170009436,0.32754573221794203,0.29464285714285715,0.004135546740144491,0.012991859577596188,0.3806503467915888,0.6036365709309396,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,4290,dataset\2\Cow_11\f_4290_rgb.jpg,dataset\2\Cow_11\f_4290_depth.npy,1,,3,171.75390625,172.3397979736328,0.8862730264663696,0.9441519332931656,0.9437067041312732,0.9603339120477773,0,entry_or_trunk_with_rump,-0.8774135851260212,0.01625990988736703,0.23809523809523808,0.003813265124335885,0.015664117410779,0.4006763539070783,0.6758052436657963,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,4845,dataset\2\Cow_11\f_4845_rgb.jpg,dataset\2\Cow_11\f_4845_depth.npy,1,,3,173.02914428710938,173.2095184326172,0.5842323303222656,0.9687041612283949,0.9535998350078561,0.976297607322453,0,entry_or_trunk_with_rump,3.5290096422491075,0.13853502634835024,0.25297619047619047,0.014318205416202545,0.04423099756240845,0.39514546550655305,0.6782375531674534,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,4980,dataset\2\Cow_11\f_4980_rgb.jpg,dataset\2\Cow_11\f_4980_depth.npy,1,,3,173.33570861816406,173.1632537841797,0.3078262507915497,0.9689636975711416,0.9311970037678408,0.979951474293272,0,entry_or_trunk_with_rump,3.501835996300727,0.15176309451457826,0.23809523809523808,0.01069263368844986,0.03492949157953262,0.3872154422273916,0.6639507490464543,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,5040,dataset\2\Cow_11\f_5040_rgb.jpg,dataset\2\Cow_11\f_5040_depth.npy,1,,6,172.83694458007812,172.74591064453125,0.332692414522171,0.8311194275283064,0.7336538198401512,0.892116718416691,2,head_neck_trunk,-5.113054544589559,0.13270746632413477,0.36688311688311687,0.019163712859153748,0.06760290265083313,0.17547913503432547,0.8138363272137936,0.08333333333333333,0.0,1.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,5055,dataset\2\Cow_11\f_5055_rgb.jpg,dataset\2\Cow_11\f_5055_depth.npy,1,,6,172.0702362060547,172.07440185546875,0.6300351023674011,0.8982763802593602,0.7493459029047999,0.9300141439505847,1,head_neck_trunk,-5.362606633488809,0.26597210201133237,0.36607142857142855,0.005294427741318941,0.018686359748244286,0.35010760020170734,0.7988844010350391,0.0,0.0,1.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,5085,dataset\2\Cow_11\f_5085_rgb.jpg,dataset\2\Cow_11\f_5085_depth.npy,1,,3,171.61700439453125,171.5426025390625,0.4580431580543518,0.9392724855363832,0.8931278499707473,0.9672296405152216,0,entry_or_trunk_with_rump,-5.61162372908008,0.2736818804318517,0.2916666666666667,0.008987193927168846,0.02970271371304989,0.4223072471392458,0.6347976901916446,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,5175,dataset\2\Cow_11\f_5175_rgb.jpg,dataset\2\Cow_11\f_5175_depth.npy,1,,3,171.0865020751953,171.1208953857422,0.14308443665504456,0.9585850841123811,0.9584925793533564,0.9740843081265571,0,entry_or_trunk_with_rump,-6.820210326777271,0.3876144711424274,0.28869047619047616,0.01024971529841423,0.029417172074317932,0.4088629437225979,0.7460336514269779,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,5370,dataset\2\Cow_11\f_5370_rgb.jpg,dataset\2\Cow_11\f_5370_depth.npy,1,,3,172.4942626953125,172.7584991455078,0.8049299716949463,0.8856216695111426,0.8772883727636971,0.9180667511450409,0,entry_or_trunk_with_rump,1.4290245427398673,0.0610757608667285,0.22916666666666666,0.0066687846556305885,0.02187456749379635,0.40908186848102907,0.693917733531243,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,5520,dataset\2\Cow_11\f_5520_rgb.jpg,dataset\2\Cow_11\f_5520_depth.npy,1,,3,174.16635131835938,173.8975067138672,0.39105379581451416,0.9468143391477176,0.9236617439076409,0.9587937483777706,0,entry_or_trunk_with_rump,5.434037908789165,0.21585349826241895,0.2708333333333333,0.012054819613695145,0.0351005457341671,0.39593947131162843,0.6574444690516266,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,5610,dataset\2\Cow_11\f_5610_rgb.jpg,dataset\2\Cow_11\f_5610_depth.npy,1,,3,173.28125,173.26673889160156,0.4833712577819824,0.9463795880680295,0.900746640082476,0.9604940756703955,0,entry_or_trunk_with_rump,4.4952700689142375,0.21128828554104473,0.27380952380952384,0.013191386125981808,0.038214437663555145,0.3884499209641139,0.6966655232291292,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,5805,dataset\2\Cow_11\f_5805_rgb.jpg,dataset\2\Cow_11\f_5805_depth.npy,1,,4,172.86505126953125,172.598876953125,1.291489601135254,0.9389124319582236,0.9018782686910018,0.9608642057082107,0,entry_or_trunk_with_rump,3.470933413645014,0.1578557639307121,0.26785714285714285,0.011280429549515247,0.03514619544148445,0.39921502725291286,0.69288367286478,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,5820,dataset\2\Cow_11\f_5820_rgb.jpg,dataset\2\Cow_11\f_5820_depth.npy,1,,3,172.55563354492188,172.4535675048828,0.8115832805633545,0.9638710462680218,0.9508302387406822,0.9706129112610932,0,entry_or_trunk_with_rump,3.2579814424801867,0.13182564038406497,0.24107142857142858,0.006999168079346418,0.02494330145418644,0.39875972612330757,0.6680734087485903,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,5925,dataset\2\Cow_11\f_5925_rgb.jpg,dataset\2\Cow_11\f_5925_depth.npy,1,,3,173.06918334960938,173.01585388183594,0.21469537913799286,0.8984494895721155,0.885388066512452,0.9417270689336901,0,entry_or_trunk_with_rump,3.504158921076126,0.16523536419113327,0.24702380952380953,0.008867417462170124,0.02849688194692135,0.3955976742383517,0.6651206238109297,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,5985,dataset\2\Cow_11\f_5985_rgb.jpg,dataset\2\Cow_11\f_5985_depth.npy,1,,3,173.33570861816406,173.1632537841797,0.3078262507915497,0.9689636975711416,0.9311970037678408,0.979951474293272,0,entry_or_trunk_with_rump,3.501835996300727,0.15176309451457826,0.23809523809523808,0.01069263368844986,0.03492949157953262,0.3872154422273916,0.6639507490464543,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,6045,dataset\2\Cow_11\f_6045_rgb.jpg,dataset\2\Cow_11\f_6045_depth.npy,1,,6,171.95687866210938,171.8498992919922,0.6700422763824463,0.5529613027870584,0.2504896486097502,0.7549304795914608,6,head_neck_trunk,-6.164340763052749,0.19378072095723553,0.3381818181818182,0.01842409372329712,0.059460218995809555,0.17347510868115434,0.831225347944168,0.18154761904761904,0.0,1.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,6060,dataset\2\Cow_11\f_6060_rgb.jpg,dataset\2\Cow_11\f_6060_depth.npy,1,,7,172.45028686523438,172.12069702148438,0.8442157506942749,0.8278869965465261,0.7633258068264905,0.8727513230283166,2,head_neck_trunk,-5.037875479969728,0.22853650900171374,0.39285714285714285,0.01637554168701172,0.05661390349268913,0.343732383407617,0.8507687811039644,0.0,0.0,1.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,6075,dataset\2\Cow_11\f_6075_rgb.jpg,dataset\2\Cow_11\f_6075_depth.npy,1,,6,172.18133544921875,172.16400146484375,0.20600475370883942,0.9371256188709561,0.8890540095989863,0.9553867071363402,0,entry_or_trunk_with_rump,-5.754306210332359,0.2280121595819935,0.22321428571428573,0.002729798434302211,0.0067143007181584835,0.4538866658751303,0.806762068742289,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,6135,dataset\2\Cow_11\f_6135_rgb.jpg,dataset\2\Cow_11\f_6135_depth.npy,1,,3,172.426513671875,172.9354248046875,1.071260929107666,0.938458491962394,0.8422737607188402,0.9606595295928588,0,entry_or_trunk_with_rump,-6.503880037550132,0.2832595458638849,0.28869047619047616,0.005543956998735666,0.02616414614021778,0.38916365581585155,0.6531459982007981,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,6150,dataset\2\Cow_11\f_6150_rgb.jpg,dataset\2\Cow_11\f_6150_depth.npy,1,,3,171.5813751220703,171.4612274169922,0.27275317907333374,0.9725760321761175,0.9626839230378712,0.9742552677767351,0,entry_or_trunk_with_rump,-5.590069520527692,0.32920586624759096,0.2648809523809524,0.005252097267657518,0.02265453338623047,0.40484087608424973,0.6353034428484285,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,6255,dataset\2\Cow_11\f_6255_rgb.jpg,dataset\2\Cow_11\f_6255_depth.npy,1,,3,173.9878387451172,174.04881286621094,0.5064108967781067,0.9601973229867236,0.7689337966050904,0.9618809468598124,1,entry_or_trunk_with_rump,-1.8680030848472313,0.08551840773831998,0.25595238095238093,0.008071276359260082,0.022055912762880325,0.40212154826077684,0.7380127612318407,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,6270,dataset\2\Cow_11\f_6270_rgb.jpg,dataset\2\Cow_11\f_6270_depth.npy,1,,3,172.3686065673828,172.53321838378906,0.7289345264434814,0.9834165082821714,0.9335618903405661,0.9868947276536132,0,entry_or_trunk_with_rump,-1.654513093693069,0.0693544380430069,0.25297619047619047,0.005529008340090513,0.01889590360224247,0.4094379056163122,0.7442089393618542,0.0,0.0,0.0,0.0
