bag_id,episode_id,animal_id,fold_id,bcs_raw,label5,label3,frame_key,rgb_path,depth_npy_path,is_good_angle_frame,bad_reasons,n_angles,frame_angle_median,frame_angle_mean,frame_angle_std,frame_r2_min_median,frame_r2_min_min,frame_r2_mean_median,frame_n_low_r2,anatomical_phase,rotate_deg,axis_tilt_abs,trunk_len_ratio,centerline_std_ratio,centerline_range_ratio,top_width_ratio,bottom_width_ratio,top_gap_ratio,bottom_gap_ratio,pointed_top,pointed_bottom
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,255,dataset\2\Cow_11\f_255_rgb.jpg,dataset\2\Cow_11\f_255_depth.npy,0,too_few_valid_profiles,2,173.54122924804688,173.54122924804688,1.6506577730178833,0.8854015385509345,0.8158988296693424,0.9352710668381812,0,entry_or_trunk_with_rump,-1.5086241309495705,0.0851458377801464,0.24702380952380953,0.005876912269741297,0.018707171082496643,0.40775960811282175,0.7249040775587781,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,270,dataset\2\Cow_11\f_270_rgb.jpg,dataset\2\Cow_11\f_270_depth.npy,0,too_few_valid_profiles,1,172.25567626953125,172.25567626953125,0.0,0.8719360079969166,0.8719360079969166,0.9249943375399374,0,entry_or_trunk_with_rump,-0.737766882026051,0.03921617878074812,0.2261904761904762,0.006045690272003412,0.018848596140742302,0.40373250054630777,0.67701021604459,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,285,dataset\2\Cow_11\f_285_rgb.jpg,dataset\2\Cow_11\f_285_depth.npy,0,too_few_valid_profiles,2,173.81707763671875,173.81707763671875,0.07025909423828125,0.9190541686588278,0.913018745630524,0.9419945585093136,0,entry_or_trunk_with_rump,-0.45856455125479556,0.019160254073796068,0.23809523809523808,0.004960842430591583,0.01879158988595009,0.4125097357180185,0.6580406289817264,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,300,dataset\2\Cow_11\f_300_rgb.jpg,dataset\2\Cow_11\f_300_depth.npy,0,too_few_valid_profiles,1,173.79397583007812,173.79397583007812,0.0,0.9542083667162412,0.9542083667162412,0.9606397284307062,0,entry_or_trunk_with_rump,-0.6273476719993596,0.040570121536248394,0.24702380952380953,0.007021618541330099,0.022131653502583504,0.40577147336661734,0.6999136885314832,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,315,dataset\2\Cow_11\f_315_rgb.jpg,dataset\2\Cow_11\f_315_depth.npy,0,too_few_valid_profiles,1,174.7151641845703,174.7151641845703,0.0,0.9610564443971709,0.9610564443971709,0.9757030312365932,0,entry_or_trunk_with_rump,-0.27978576304957414,0.0895047231483801,0.24107142857142858,0.003115233266726136,0.015457157976925373,0.3959882027892054,0.6945287618314018,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,330,dataset\2\Cow_11\f_330_rgb.jpg,dataset\2\Cow_11\f_330_depth.npy,0,too_few_valid_profiles;no_valid_angle,0,,,,,,,0,entry_or_trunk_with_rump,0.2969032787052015,0.10157538803770194,0.24404761904761904,0.003764332039281726,0.015450717881321907,0.4040814427030645,0.6938263946743112,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,345,dataset\2\Cow_11\f_345_rgb.jpg,dataset\2\Cow_11\f_345_depth.npy,0,too_few_valid_profiles;no_valid_angle,0,,,,,,,0,entry_or_trunk_with_rump,0.6612770667363748,0.04769670103925705,0.24107142857142858,0.0058014169335365295,0.018547730520367622,0.40296757020668156,0.6924398201698325,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,360,dataset\2\Cow_11\f_360_rgb.jpg,dataset\2\Cow_11\f_360_depth.npy,0,too_few_valid_profiles;no_valid_angle,0,,,,,,,0,entry_or_trunk_with_rump,1.5261013192492214,0.03648488421229956,0.2261904761904762,0.005420484114438295,0.018704550340771675,0.3954999714192127,0.6685495359953225,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,375,dataset\2\Cow_11\f_375_rgb.jpg,dataset\2\Cow_11\f_375_depth.npy,0,too_few_valid_profiles,1,172.9647674560547,172.9647674560547,0.0,0.970702419231591,0.970702419231591,0.9751648580765981,0,entry_or_trunk_with_rump,1.956037885830753,0.05889684581897825,0.22321428571428573,0.0048031872138381,0.015589789487421513,0.4068060479836618,0.6585330884655234,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,390,dataset\2\Cow_11\f_390_rgb.jpg,dataset\2\Cow_11\f_390_depth.npy,0,too_few_valid_profiles,1,173.0982208251953,173.0982208251953,0.0,0.9406984993424092,0.9406984993424092,0.957328238861229,0,entry_or_trunk_with_rump,2.3925980115841696,0.11207335547753416,0.24702380952380953,0.005497454199939966,0.022213293239474297,0.3984485503522469,0.675949284834431,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,405,dataset\2\Cow_11\f_405_rgb.jpg,dataset\2\Cow_11\f_405_depth.npy,0,too_few_valid_profiles,1,174.16171264648438,174.16171264648438,0.0,0.9519711666608637,0.9519711666608637,0.9686153125540088,0,entry_or_trunk_with_rump,3.0443635602000256,0.09865350684025032,0.23511904761904762,0.0044349683448672295,0.012455437332391739,0.3957189732613838,0.657379076336875,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,420,dataset\2\Cow_11\f_420_rgb.jpg,dataset\2\Cow_11\f_420_depth.npy,0,too_few_valid_profiles;no_valid_angle,0,,,,,,,0,entry_or_trunk_with_rump,3.1909641119909367,0.12266804352530869,0.25297619047619047,0.006486678030341864,0.018879584968090057,0.3937007335081556,0.6652707887274846,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,435,dataset\2\Cow_11\f_435_rgb.jpg,dataset\2\Cow_11\f_435_depth.npy,0,too_few_valid_profiles;no_valid_angle,0,,,,,,,0,entry_or_trunk_with_rump,3.7476505902984485,0.13579353712121645,0.2648809523809524,0.006077222526073456,0.022004924714565277,0.39226665376283426,0.6652887644178652,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,450,dataset\2\Cow_11\f_450_rgb.jpg,dataset\2\Cow_11\f_450_depth.npy,0,too_few_valid_profiles,2,173.59751892089844,173.59751892089844,0.4415283203125,0.9209566406014692,0.9126202810473055,0.9405508752639715,0,entry_or_trunk_with_rump,3.6268676725846944,0.14940525119467907,0.25297619047619047,0.005484622437506914,0.022002363577485085,0.3967985968808058,0.6668390515373468,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,465,dataset\2\Cow_11\f_465_rgb.jpg,dataset\2\Cow_11\f_465_depth.npy,0,too_few_valid_profiles,1,173.17153930664062,173.17153930664062,0.0,0.9617856707403681,0.9617856707403681,0.9631609473563807,0,entry_or_trunk_with_rump,4.3369593747707995,0.16435502631793497,0.23214285714285715,0.014029201120138168,0.044251084327697754,0.3940810417970043,0.6572150902847184,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,480,dataset\2\Cow_11\f_480_rgb.jpg,dataset\2\Cow_11\f_480_depth.npy,0,too_few_valid_profiles,1,172.90081787109375,172.90081787109375,0.0,0.9711246610310291,0.9711246610310291,0.9721986073640895,0,entry_or_trunk_with_rump,4.793600706637051,0.1859575254333663,0.25,0.009518960490822792,0.028249891474843025,0.38657811415702764,0.6537254052896945,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,495,dataset\2\Cow_11\f_495_rgb.jpg,dataset\2\Cow_11\f_495_depth.npy,0,too_few_valid_profiles,1,171.9753875732422,171.9753875732422,0.0,0.956577683518734,0.956577683518734,0.960138253900326,0,entry_or_trunk_with_rump,5.364362596338637,0.21292853125584088,0.26785714285714285,0.01600559614598751,0.04879456013441086,0.4020002348451168,0.6648348146913982,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,510,dataset\2\Cow_11\f_510_rgb.jpg,dataset\2\Cow_11\f_510_depth.npy,0,too_few_valid_profiles;no_valid_angle,0,,,,,,,0,entry_or_trunk_with_rump,5.458851218494203,0.2502360318143957,0.24107142857142858,0.009434017352759838,0.028111426159739494,0.38744002492547347,0.6879342979016554,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,525,dataset\2\Cow_11\f_525_rgb.jpg,dataset\2\Cow_11\f_525_depth.npy,0,too_few_valid_profiles,1,172.56927490234375,172.56927490234375,0.0,0.9608194882079226,0.9608194882079226,0.965330072765662,0,entry_or_trunk_with_rump,4.878259992057565,0.24384337100897824,0.25595238095238093,0.006684007588773966,0.02514454536139965,0.3954620490527919,0.7034883810548218,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,540,dataset\2\Cow_11\f_540_rgb.jpg,dataset\2\Cow_11\f_540_depth.npy,0,too_few_valid_profiles;no_valid_angle,0,,,,,,,0,entry_or_trunk_with_rump,4.93858280238797,0.24890497759882635,0.25595238095238093,0.011794901452958584,0.035119473934173584,0.39969317166291357,0.6799932026397643,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,555,dataset\2\Cow_11\f_555_rgb.jpg,dataset\2\Cow_11\f_555_depth.npy,0,too_few_valid_profiles,1,173.9422607421875,173.9422607421875,0.0,0.945748510239237,0.945748510239237,0.9612858413876222,0,entry_or_trunk_with_rump,4.6381852089455435,0.24360212371465195,0.28869047619047616,0.014135071076452732,0.041558194905519485,0.3822743571088564,0.703149590818688,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,570,dataset\2\Cow_11\f_570_rgb.jpg,dataset\2\Cow_11\f_570_depth.npy,0,too_few_valid_profiles,2,173.96630859375,173.96630859375,0.0254745502024889,0.9542279992268419,0.9434416971938987,0.9615567012515513,0,entry_or_trunk_with_rump,4.750126971803894,0.21869010677764322,0.25595238095238093,0.01001338567584753,0.03751711919903755,0.3851704612173456,0.6735444895020347,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,585,dataset\2\Cow_11\f_585_rgb.jpg,dataset\2\Cow_11\f_585_depth.npy,0,too_few_valid_profiles;no_valid_angle,0,,,,,,,0,entry_or_trunk_with_rump,4.586067811350361,0.19851099110633186,0.25297619047619047,0.005374689120799303,0.01836850307881832,0.37255202256304276,0.6697039443128425,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,600,dataset\2\Cow_11\f_600_rgb.jpg,dataset\2\Cow_11\f_600_depth.npy,0,too_few_valid_profiles,1,171.80113220214844,171.80113220214844,0.0,0.9246980434470106,0.9246980434470106,0.9576977591324558,0,entry_or_trunk_with_rump,4.492708073514848,0.20685155250086495,0.26785714285714285,0.012669733725488186,0.04111297428607941,0.38136747617618183,0.6878837492657874,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,615,dataset\2\Cow_11\f_615_rgb.jpg,dataset\2\Cow_11\f_615_depth.npy,0,too_few_valid_profiles,2,173.84512329101562,173.84512329101562,0.391021728515625,0.9569649425005655,0.9462282977457223,0.9608513581380453,0,entry_or_trunk_with_rump,4.194126905063726,0.19341914190574983,0.28273809523809523,0.011586779728531837,0.03192711994051933,0.37335367026264693,0.678463853804055,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,630,dataset\2\Cow_11\f_630_rgb.jpg,dataset\2\Cow_11\f_630_depth.npy,0,too_few_valid_profiles;no_valid_angle,0,,,,,,,0,entry_or_trunk_with_rump,3.8938571811917058,0.2151049939816687,0.25297619047619047,0.009807402268052101,0.02769136056303978,0.3719604334458972,0.6725985605134985,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,645,dataset\2\Cow_11\f_645_rgb.jpg,dataset\2\Cow_11\f_645_depth.npy,0,too_few_valid_profiles,1,173.5518341064453,173.5518341064453,0.0,0.9169857801950951,0.9169857801950951,0.9404564786269702,0,entry_or_trunk_with_rump,4.415061028602878,0.18115767260638904,0.28273809523809523,0.01857363060116768,0.054161377251148224,0.38549665946720973,0.644374220197858,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,660,dataset\2\Cow_11\f_660_rgb.jpg,dataset\2\Cow_11\f_660_depth.npy,0,too_few_valid_profiles;no_valid_angle,0,,,,,,,0,entry_or_trunk_with_rump,3.7404554986196104,0.19458990050165426,0.25,0.012302358634769917,0.043501872569322586,0.3710427787901573,0.6750081911903154,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,675,dataset\2\Cow_11\f_675_rgb.jpg,dataset\2\Cow_11\f_675_depth.npy,0,too_few_valid_profiles;no_valid_angle,0,,,,,,,0,entry_or_trunk_with_rump,3.717179241098279,0.17486123537111098,0.24107142857142858,0.014183958992362022,0.046651650220155716,0.3722469742776618,0.6562202822100106,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,690,dataset\2\Cow_11\f_690_rgb.jpg,dataset\2\Cow_11\f_690_depth.npy,0,too_few_valid_profiles,2,173.48605346679688,173.48605346679688,0.128509521484375,0.9740199559241683,0.9695717846844605,0.9793135786480328,0,entry_or_trunk_with_rump,3.8547087623589107,0.15715760650139998,0.25297619047619047,0.007916733622550964,0.030939508229494095,0.3731197554399522,0.6688249280749786,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,705,dataset\2\Cow_11\f_705_rgb.jpg,dataset\2\Cow_11\f_705_depth.npy,0,too_few_valid_profiles;no_valid_angle,0,,,,,,,0,entry_or_trunk_with_rump,3.5594252269828957,0.18082573448080552,0.27380952380952384,0.011031562462449074,0.03529560565948486,0.38495201551035113,0.7221457626652834,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,720,dataset\2\Cow_11\f_720_rgb.jpg,dataset\2\Cow_11\f_720_depth.npy,0,too_few_valid_profiles,1,172.15322875976562,172.15322875976562,0.0,0.8756082263527202,0.8756082263527202,0.9218465809110213,0,entry_or_trunk_with_rump,3.908391149771802,0.1768134932416956,0.24702380952380953,0.011940223164856434,0.033517587929964066,0.36960256222689003,0.6392993319044269,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,735,dataset\2\Cow_11\f_735_rgb.jpg,dataset\2\Cow_11\f_735_depth.npy,0,too_few_valid_profiles;no_valid_angle,0,,,,,,,0,entry_or_trunk_with_rump,3.3678036910794873,0.14098322380554862,0.24404761904761904,0.010076511651277542,0.034277379512786865,0.39113692782314946,0.6630618990948587,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,750,dataset\2\Cow_11\f_750_rgb.jpg,dataset\2\Cow_11\f_750_depth.npy,0,too_few_valid_profiles;no_valid_angle,0,,,,,,,0,entry_or_trunk_with_rump,3.1156292785358772,0.11778361312588004,0.2648809523809524,0.01608087867498398,0.04415207728743553,0.38616806634400164,0.6469615281990486,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,765,dataset\2\Cow_11\f_765_rgb.jpg,dataset\2\Cow_11\f_765_depth.npy,0,too_few_valid_profiles,2,173.02886962890625,173.02886962890625,0.5332260131835938,0.9266256406480933,0.9180412875630037,0.9541564573815152,0,entry_or_trunk_with_rump,3.2585336079910974,0.13044432887598134,0.28869047619047616,0.018717974424362183,0.06748031079769135,0.39851742770557363,0.6729837564397475,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,780,dataset\2\Cow_11\f_780_rgb.jpg,dataset\2\Cow_11\f_780_depth.npy,0,too_few_valid_profiles,1,170.91294860839844,170.91294860839844,0.0,0.8884825564878139,0.8884825564878139,0.921953039033502,0,entry_or_trunk_with_rump,3.6132272957815417,0.13500012161962616,0.2976190476190476,0.01319883856922388,0.038785170763731,0.4087212060645669,0.6918288983388847,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,795,dataset\2\Cow_11\f_795_rgb.jpg,dataset\2\Cow_11\f_795_depth.npy,0,too_few_valid_profiles;no_valid_angle,0,,,,,,,0,entry_or_trunk_with_rump,3.3404487430966725,0.14200478006463868,0.2857142857142857,0.012459799647331238,0.035369887948036194,0.3995263601406404,0.6839980369748155,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,810,dataset\2\Cow_11\f_810_rgb.jpg,dataset\2\Cow_11\f_810_depth.npy,0,too_few_valid_profiles,1,170.808349609375,170.808349609375,0.0,0.936944055170139,0.936944055170139,0.9444566612455786,0,entry_or_trunk_with_rump,3.3931593691359154,0.12801573675869804,0.29464285714285715,0.013497089967131615,0.03841496258974075,0.40575308757048795,0.6859576713123312,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,825,dataset\2\Cow_11\f_825_rgb.jpg,dataset\2\Cow_11\f_825_depth.npy,1,,3,172.55563354492188,172.4535675048828,0.8115832805633545,0.9638710462680218,0.9508302387406822,0.9706129112610932,0,entry_or_trunk_with_rump,3.2579814424801867,0.13182564038406497,0.24107142857142858,0.006999168079346418,0.02494330145418644,0.39875972612330757,0.6680734087485903,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,840,dataset\2\Cow_11\f_840_rgb.jpg,dataset\2\Cow_11\f_840_depth.npy,0,too_few_valid_profiles;no_valid_angle,0,,,,,,,0,entry_or_trunk_with_rump,3.2556892008094707,0.14401444956848763,0.25297619047619047,0.00814059004187584,0.03428918123245239,0.39288505067652996,0.6706215062370742,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,855,dataset\2\Cow_11\f_855_rgb.jpg,dataset\2\Cow_11\f_855_depth.npy,1,,4,173.22683715820312,173.2403106689453,0.23778390884399414,0.9504198522704606,0.9249647252259589,0.9675136151677686,0,entry_or_trunk_with_rump,3.544133161434516,0.15856572293570537,0.22023809523809523,0.00666171545162797,0.024576464667916298,0.38667679260736804,0.6382851730324286,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,870,dataset\2\Cow_11\f_870_rgb.jpg,dataset\2\Cow_11\f_870_depth.npy,0,too_few_valid_profiles,1,173.1560821533203,173.1560821533203,0.0,0.9724281451760456,0.9724281451760456,0.9835153588646003,0,entry_or_trunk_with_rump,3.274125976063587,0.12760772169754375,0.26785714285714285,0.013558394275605679,0.04139920324087143,0.3935416689586605,0.6967548079386318,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,885,dataset\2\Cow_11\f_885_rgb.jpg,dataset\2\Cow_11\f_885_depth.npy,0,too_few_valid_profiles;no_valid_angle,0,,,,,,,0,entry_or_trunk_with_rump,3.322999662350952,0.13844424223847795,0.23809523809523808,0.019126124680042267,0.056593138724565506,0.39738012385096483,0.6587513494609931,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,900,dataset\2\Cow_11\f_900_rgb.jpg,dataset\2\Cow_11\f_900_depth.npy,0,too_few_valid_profiles,1,173.471923828125,173.471923828125,0.0,0.9188329597366139,0.9188329597366139,0.9446683138576017,0,entry_or_trunk_with_rump,3.478684860091974,0.14512536445444368,0.23809523809523808,0.00912319403141737,0.02843586541712284,0.393021470204875,0.665265818375893,0.0,0.0,0.0,0.0
BCS2__Cow_11,Cow_11,Cow_11,1,2,0,0,915,dataset\2\Cow_11\f_915_rgb.jpg,dataset\2\Cow_11\f_915_depth.npy,0,too_few_valid_profiles,2,172.3009490966797,172.3009490966797,0.3941497802734375,0.9466376675281938,0.9200063249457109,0.961843938916412,0,entry_or_trunk_with_rump,3.403625913052494,0.15696625392867247,0.24702380952380953,0.007716933730989695,0.02506961300969124,0.39247830056726063,0.6646728263019023,0.0,0.0,0.0,0.0
